contract_id,party_a,party_b,effective_date,end_date,governing_law,amount,currency,dpa_present,contact_email,status,review_due_date,risk_level
C-116951,PartyA_61,PartyB_58,2024-08-08,2025-09-04,Nigeria,132731.27,usd,Y,,Active,2025-04-22,MediumRisk
C-119082,PartyA_191,PartyB_250,2024-07-12,2025-04-02,Nigeria,113140.66,ZAR,Y,,Draft,2025-03-24,MediumRisk
C-101055,PartyA_142,PartyB_272,2024-01-27,2025-10-17,New York,232076.97,ZAR,N,contact1055@example.com,Expired,2024-11-03,HighRisk
C-120503,PartyA_300,PartyB_147,2024-06-08,2024-10-24,Delaware,104915.64,INR,N,contact20503@example.com,Active,2024-05-23,MediumRisk
C-114968,PartyA_185,PartyB_245,2024-06-04,2025-01-12,Delaware,41862.71,USD,Y,,Active,2024-10-08,MediumRisk
C-100594,PartyA_272,PartyB_223,2024-06-29,2024-10-26,Delaware,95570.4,usd,n,,Expired,2024-06-05,HighRisk
C-115677,PartyA_77,PartyB_230,2023-01-11,2024-11-14,Nigeria,162088.19, xyz , ,,Expired,2023-12-10,HighRisk
C-101525,PartyA_22,PartyB_23,2023-05-26,2025-03-16,New York,228833.71,usd,y,contact1525@example.com,Expired,2023-09-28,HighRisk
C-119410,PartyA_148,PartyB_174,2024-01-13,2024-09-17,Nigeria,161045.82,NGN,N,,Expired,2024-08-24,HighRisk
C-114577,PartyA_262,PartyB_295,2023-07-11,2023-11-06,England & Wales,205803.75, xyz , , user14577@bad email .com ,Expired,2023-06-23,HighRisk
C-105824,PartyA_77,PartyB_83,2023-07-10,2024-01-31,Scotland,15081.0,EUR, ,,Expired,2024-02-08,HighRisk
C-105154,PartyA_105,PartyB_93,2023-03-17,2025-02-14,England & Wales,191827.0,INR,n, user5154@bad email .com ,Draft,2023-03-08,MediumRisk
C-112894,PartyA_227,PartyB_171,2023-05-08,2024-10-26,Scotland,27194.06,ZAR, , user12894@bad email .com ,Active,2023-09-29,HighRisk
C-114126,PartyA_227,PartyB_288,2023-06-16,2024-07-24,Scotland,75878.43, xyz ,n, user14126@bad email .com ,Signed,2023-08-11,MediumRisk
C-120357,PartyA_153,PartyB_197,2023-04-22,2023-01-31,England & Wales,195736.68,GBP,y,,Draft,2023-05-02,MediumRisk
C-116888,PartyA_242,PartyB_106,2024-01-29,2024-08-19,Delaware,65827.42,NGN,y,,Active,2024-02-04,MediumRisk
C-114958,PartyA_37,PartyB_140,2024-02-21,2025-09-29,England & Wales,144003.66,INR,N, user14958@bad email .com ,Signed,2024-11-28,MediumRisk
C-119696,PartyA_258,PartyB_108,2024-02-08,2023-12-28,Nigeria,120395.27,INR,y, user19696@bad email .com ,Signed,2024-09-29,MediumRisk
C-119993,PartyA_28,PartyB_47,2024-03-05,2025-03-26,New York,23154.67,INR, ,,Draft,2024-04-29,HighRisk
C-121166,PartyA_183,PartyB_60,2024-02-13,2024-05-25,New York,36777.88,usd,Y, user21166@bad email .com ,Expired,2025-02-11,HighRisk
C-120716,PartyA_238,PartyB_259,2023-12-13,2024-07-16,England & Wales,145849.12,EUR,N,contact20716@example.com,Expired,2024-10-26,MediumRisk
C-100761,PartyA_44,PartyB_137,2024-03-01,2025-12-28,Delaware,192489.26, xyz ,y,contact761@example.com,Expired,2024-08-08,HighRisk
C-112736,PartyA_287,PartyB_68,2024-07-15,2024-10-06,New York,244591.49,INR, , user12736@bad email .com ,Signed,2024-08-01,HighRisk
C-107824,PartyA_197,PartyB_275,2023-01-05,2024-08-12,Nigeria,100450.76,EUR,Y,contact7824@example.com,Active,2023-09-17,LowRisk
C-113574,PartyA_210,PartyB_50,2024-08-10,2025-05-11,Delaware,242850.79,USD, ,,Expired,2024-08-04,HighRisk
C-122802,PartyA_261,PartyB_22,2024-07-24,2024-04-15,England & Wales,83711.76,usd,N,,Active,2024-06-25,MediumRisk
C-102970,PartyA_260,PartyB_19,2023-10-25,2024-06-06,Delaware,80991.22,GBP,y,,Active,2024-08-30,MediumRisk
C-118079,PartyA_215,PartyB_100,2024-05-17,2025-12-02,Scotland,156802.75,ZAR,Y,,Active,2024-09-08,MediumRisk
C-113166,PartyA_51,PartyB_243,2023-05-20,2023-10-28,England & Wales,113497.77,ZAR,y,contact13166@example.com,Signed,2024-03-30,MediumRisk
C-106999,PartyA_260,PartyB_262,2023-11-16,2024-07-19,Delaware,34962.36, xyz ,n,,Signed,2023-10-27,MediumRisk
C-100081,PartyA_130,PartyB_166,2024-05-22,2024-11-13,England & Wales,165983.3,GBP,n, user81@bad email .com ,Draft,2024-06-20,MediumRisk
C-107042,PartyA_94,PartyB_97,2024-08-14,2024-11-15,Nigeria,76850.41,ZAR, , user7042@bad email .com ,Draft,2024-09-30,HighRisk
C-122942,PartyA_203,PartyB_197,2024-05-06,2025-04-09,New York,59806.14,usd,y,contact22942@example.com,Signed,2024-12-10,MediumRisk
C-108724,PartyA_101,PartyB_102,2023-12-24,2025-11-23,England & Wales,243807.92,INR,N, user8724@bad email .com ,Active,2024-02-19,MediumRisk
C-100958,PartyA_167,PartyB_30,2024-01-13,2024-08-12,New York,21728.29,ZAR,N,,Draft,2024-10-29,MediumRisk
C-108664,PartyA_128,PartyB_130,2023-02-02,2023-12-12,Nigeria,27072.76, xyz , ,,Signed,2023-12-06,HighRisk
C-113801,PartyA_175,PartyB_205,2024-04-21,2026-01-18,New York,209485.71,INR,Y,contact13801@example.com,Expired,2025-03-23,HighRisk
C-110482,PartyA_122,PartyB_55,2024-07-12,2024-06-08,Delaware,25546.82,ZAR,n,,Draft,2025-02-28,MediumRisk
C-106609,PartyA_217,PartyB_89,2024-08-21,2026-02-10,Delaware,102262.57,NGN,y,contact6609@example.com,Expired,2025-04-05,HighRisk
C-112139,PartyA_195,PartyB_178,2023-02-03,2024-02-07,England & Wales,97233.19,usd,Y, user12139@bad email .com ,Signed,2023-05-15,MediumRisk
C-106026,PartyA_17,PartyB_69,2024-07-13,2025-04-03,England & Wales,25912.37,USD,y,contact6026@example.com,Active,2024-11-20,LowRisk
C-115853,PartyA_102,PartyB_228,2024-07-08,2025-12-22,England & Wales,38631.75,EUR,n,contact15853@example.com,Signed,2024-10-21,LowRisk
C-107238,PartyA_276,PartyB_32,2023-03-24,2024-10-10,England & Wales,118373.65,USD,n,,Active,2023-12-30,MediumRisk
C-121192,PartyA_155,PartyB_22,2024-01-04,2025-02-27,England & Wales,194640.69,INR, ,,Signed,2023-12-07,HighRisk
C-116135,PartyA_79,PartyB_264,2023-07-12,2024-02-05,Nigeria,75715.44,ZAR,Y, user16135@bad email .com ,Signed,2023-06-21,MediumRisk
C-111091,PartyA_33,PartyB_267,2023-10-04,2024-07-29,England & Wales,152407.61,USD,y, user11091@bad email .com ,Expired,2024-07-29,HighRisk
C-119907,PartyA_225,PartyB_243,2024-03-12,2024-05-01,Delaware,78569.74,GBP, ,contact19907@example.com,Signed,2025-03-07,MediumRisk
C-103954,PartyA_92,PartyB_235,2024-04-24,2024-04-09,New York,110330.56,INR,Y,contact3954@example.com,Draft,2024-06-13,MediumRisk
C-104403,PartyA_179,PartyB_46,2023-12-06,2023-08-13,Nigeria,162117.14,INR,Y,contact4403@example.com,Expired,2024-10-01,HighRisk
C-119498,PartyA_289,PartyB_17,2023-08-29,2023-06-09,Delaware,210160.85,NGN, ,contact19498@example.com,Active,2024-05-28,MediumRisk
C-122448,PartyA_159,PartyB_123,2023-12-26,2025-11-25,England & Wales,211694.6, xyz ,N,contact22448@example.com,Signed,2024-10-18,MediumRisk
C-113257,PartyA_269,PartyB_148,2024-08-06,2024-11-15,Nigeria,234642.89, xyz ,y,contact13257@example.com,Signed,2024-08-06,MediumRisk
C-110387,PartyA_203,PartyB_126,2023-01-22,2024-09-04,New York,4935.99,ZAR,N,contact10387@example.com,Expired,2023-03-25,HighRisk
C-104511,PartyA_223,PartyB_242,2024-03-22,2025-07-20,Nigeria,235981.26,ZAR,N,contact4511@example.com,Signed,2024-06-06,MediumRisk
C-101666,PartyA_299,PartyB_227,2023-03-16,2024-12-10,Nigeria,81026.8,usd,N, user1666@bad email .com ,Expired,2024-01-08,HighRisk
C-121006,PartyA_289,PartyB_56,2024-02-05,2025-01-07,Nigeria,152867.6, xyz ,n,contact21006@example.com,Active,2024-10-23,MediumRisk
C-106857,PartyA_70,PartyB_110,2023-05-10,2023-07-06,Nigeria,247326.39,NGN,y,contact6857@example.com,Signed,2023-08-28,MediumRisk
C-105353,PartyA_35,PartyB_219,2023-05-13,2024-06-22,Delaware,239589.28,ZAR, ,contact5353@example.com,Active,2024-05-12,MediumRisk
C-124993,PartyA_272,PartyB_171,2023-05-04,2023-07-06,Scotland,63914.47,ZAR,N,,Signed,2023-04-27,MediumRisk
C-104587,PartyA_73,PartyB_210,2024-07-29,2025-05-06,England & Wales,52699.81,EUR,N,,Expired,2024-09-03,HighRisk
C-122341,PartyA_295,PartyB_198,2023-09-15,2023-09-09,England & Wales,165379.6,USD,y, user22341@bad email .com ,Active,2024-04-01,MediumRisk
C-113813,PartyA_10,PartyB_154,2023-05-04,2023-09-21,England & Wales,70338.95,INR,Y,,Draft,2023-12-24,MediumRisk
C-119837,PartyA_111,PartyB_259,2023-09-21,2025-03-03,England & Wales,87181.62,USD,N,contact19837@example.com,Expired,2024-01-08,MediumRisk
C-111141,PartyA_201,PartyB_285,2023-05-27,2024-11-25,New York,156861.26,NGN,n,,Draft,2023-08-21,MediumRisk
C-124743,PartyA_158,PartyB_58,2023-11-03,2024-10-26,Scotland,30028.74, xyz ,Y,,Draft,2023-12-14,MediumRisk
C-102550,PartyA_7,PartyB_61,2023-03-19,2023-09-06,Scotland,83542.92, xyz ,y, user2550@bad email .com ,Signed,2023-12-28,MediumRisk
C-122547,PartyA_188,PartyB_156,2023-02-24,2025-02-05,England & Wales,141974.04,NGN,N, user22547@bad email .com ,Expired,2023-04-28,HighRisk
C-113301,PartyA_31,PartyB_176,2023-09-17,2024-07-25,Scotland,175671.91,INR,Y, user13301@bad email .com ,Active,2023-09-18,MediumRisk
C-121284,PartyA_230,PartyB_18,2023-07-10,2024-01-09,New York,145798.79,USD,y,contact21284@example.com,Active,2024-03-25,LowRisk
C-116978,PartyA_167,PartyB_101,2024-04-22,2024-08-14,New York,218752.12,ZAR,Y,contact16978@example.com,Draft,2024-06-21,MediumRisk
C-110979,PartyA_134,PartyB_196,2023-09-22,2023-09-01,Delaware,96089.89,usd,y,,Signed,2024-03-25,MediumRisk
C-103724,PartyA_14,PartyB_52,2023-12-21,2025-09-03,New York,73243.22,NGN,N,,Signed,2024-12-08,MediumRisk
C-101264,PartyA_250,PartyB_154,2024-05-04,2024-05-03,Nigeria,111032.62,NGN,Y, user1264@bad email .com ,Expired,2025-01-20,HighRisk
C-104867,PartyA_1,PartyB_231,2023-07-05,2023-05-13,New York,139785.53,INR,Y,,Active,2023-06-18,MediumRisk
C-112792,PartyA_269,PartyB_246,2023-11-27,2024-06-01,England & Wales,54311.11,INR,Y,,Draft,2024-08-31,MediumRisk
C-112929,PartyA_106,PartyB_21,2023-03-07,2023-02-06,England & Wales,11700.61,INR,n,contact12929@example.com,Active,2023-02-22,MediumRisk
C-117797,PartyA_106,PartyB_63,2023-12-20,2024-08-18,Delaware,49001.23,EUR,n,,Active,2023-12-24,MediumRisk
C-107255,PartyA_287,PartyB_21,2023-02-23,2024-12-17,Delaware,15252.08,EUR,N, user7255@bad email .com ,Signed,2023-08-07,MediumRisk
C-113292,PartyA_47,PartyB_180,2024-04-14,2024-11-26,Delaware,14544.25,ZAR,y,contact13292@example.com,Active,2024-07-13,MediumRisk
C-112563,PartyA_129,PartyB_66,2023-05-07,2023-10-13,Scotland,106701.61,usd, , user12563@bad email .com ,Signed,2023-10-28,HighRisk
C-100815,PartyA_299,PartyB_278,2023-02-15,2022-12-18,Delaware,32792.51,usd, ,,Draft,2023-03-31,HighRisk
C-118729,PartyA_48,PartyB_82,2023-12-03,2024-09-05,New York,46361.23,usd,Y, user18729@bad email .com ,Signed,2024-03-31,MediumRisk
C-107607,PartyA_113,PartyB_293,2024-04-13,2025-05-22,Scotland,246568.77,NGN, , user7607@bad email .com ,Signed,2024-08-15,HighRisk
C-104374,PartyA_152,PartyB_53,2024-02-07,2025-10-15,Nigeria,69212.98, xyz ,N,,Expired,2024-10-22,HighRisk
C-109464,PartyA_162,PartyB_63,2023-06-03,2023-08-19,Delaware,216131.79,usd,y, user9464@bad email .com ,Active,2024-02-17,MediumRisk
C-104087,PartyA_14,PartyB_277,2023-05-14,2024-01-11,Delaware,244327.94,GBP,N, user4087@bad email .com ,Active,2023-09-24,MediumRisk
C-115057,PartyA_6,PartyB_293,2023-07-11,2025-05-19,Delaware,159494.44,USD,Y,,Signed,2023-07-21,MediumRisk
C-108464,PartyA_287,PartyB_228,2023-02-15,2024-10-03,Nigeria,140229.11,INR, , user8464@bad email .com ,Signed,2023-02-24,HighRisk
C-118055,PartyA_139,PartyB_78,2023-03-10,2023-04-23,Scotland,139410.86,NGN,y, user18055@bad email .com ,Expired,2023-07-04,HighRisk
C-113962,PartyA_240,PartyB_170,2023-08-23,2023-12-04,Delaware,187512.57,EUR,n, user13962@bad email .com ,Expired,2023-08-31,HighRisk
C-101897,PartyA_160,PartyB_28,2023-06-08,2024-07-12,Delaware,227245.1,USD, , user1897@bad email .com ,Draft,2024-04-09,MediumRisk
C-111729,PartyA_40,PartyB_7,2024-01-16,2023-11-14,England & Wales,47805.98,EUR,Y, user11729@bad email .com ,Active,2024-12-22,MediumRisk
C-117668,PartyA_18,PartyB_1,2024-03-22,2024-11-13,England & Wales,139942.17,NGN,y,,Draft,2024-11-04,MediumRisk
C-107416,PartyA_166,PartyB_221,2024-02-26,2025-01-11,New York,111402.12,NGN, ,contact7416@example.com,Signed,2025-01-29,MediumRisk
C-121931,PartyA_280,PartyB_183,2023-08-24,2023-10-04,Nigeria,185104.28,ZAR,Y,contact21931@example.com,Signed,2024-07-26,MediumRisk
C-111459,PartyA_16,PartyB_235,2023-01-29,2023-03-29,Scotland,33140.63,ZAR, ,,Signed,2023-12-17,HighRisk
C-123507,PartyA_134,PartyB_2,2023-10-07,2025-06-13,England & Wales,125653.82,usd,Y, user23507@bad email .com ,Draft,2024-04-21,MediumRisk
C-117855,PartyA_264,PartyB_229,2023-02-08,2023-06-06,Delaware,232717.36,usd,Y,,Draft,2024-02-06,MediumRisk
C-120187,PartyA_25,PartyB_112,2023-11-17,2025-10-25,England & Wales,153054.1, xyz ,y, user20187@bad email .com ,Expired,2024-05-04,HighRisk
C-102529,PartyA_267,PartyB_279,2023-01-01,2023-11-06,Delaware,151082.97,GBP,y, user2529@bad email .com ,Expired,2023-07-09,HighRisk
C-121933,PartyA_156,PartyB_189,2024-08-09,2024-12-12,Nigeria,158173.18,GBP, ,contact21933@example.com,Expired,2025-03-03,HighRisk
C-108104,PartyA_276,PartyB_81,2023-02-01,2024-06-18,New York,181713.08,USD, , user8104@bad email .com ,Signed,2023-10-06,MediumRisk
C-117203,PartyA_3,PartyB_256,2024-02-01,2024-09-17,Scotland,1632.45,NGN,Y, user17203@bad email .com ,Active,2025-01-24,MediumRisk
C-121685,PartyA_248,PartyB_28,2023-11-16,2023-09-30,New York,90482.12,GBP, , user21685@bad email .com ,Expired,2024-08-04,HighRisk
C-106922,PartyA_98,PartyB_136,2024-04-29,2024-04-27,Nigeria,152497.84, xyz ,N, user6922@bad email .com ,Active,2024-05-04,MediumRisk
C-108907,PartyA_273,PartyB_41,2024-07-06,2024-12-01,Nigeria,57573.62,INR,Y,,Active,2024-11-01,MediumRisk
C-100660,PartyA_15,PartyB_62,2024-04-28,2024-05-05,New York,163799.43,usd,N, user660@bad email .com ,Expired,2025-04-24,HighRisk
C-121443,PartyA_241,PartyB_109,2024-01-11,2025-06-13,England & Wales,220743.69,EUR,n,,Expired,2024-06-01,HighRisk
C-108744,PartyA_42,PartyB_163,2023-11-18,2024-03-26,New York,91267.76,GBP,N, user8744@bad email .com ,Signed,2024-02-20,MediumRisk
C-101118,PartyA_294,PartyB_291,2023-02-28,2025-02-03,New York,28193.34,ZAR, , user1118@bad email .com ,Signed,2024-02-26,HighRisk
C-115209,PartyA_273,PartyB_88,2024-05-06,2024-10-02,Nigeria,164008.75,EUR,N,,Draft,2024-12-18,MediumRisk
C-101287,PartyA_273,PartyB_235,2023-01-09,2023-04-29,Nigeria,81273.69,ZAR,N,contact1287@example.com,Draft,2023-11-09,MediumRisk
C-118332,PartyA_256,PartyB_76,2024-07-11,2025-09-26,England & Wales,131892.36,GBP, ,contact18332@example.com,Draft,2025-02-02,MediumRisk
C-106204,PartyA_220,PartyB_198,2023-11-06,2024-02-06,Delaware,78377.09,EUR,n, user6204@bad email .com ,Signed,2023-11-21,MediumRisk
C-120327,PartyA_272,PartyB_217,2023-12-04,2023-11-11,England & Wales,225585.75,GBP,N, user20327@bad email .com ,Active,2024-05-13,MediumRisk
C-117554,PartyA_123,PartyB_49,2024-03-20,2024-09-11,New York,30185.45,INR,y,,Expired,2024-03-03,HighRisk
C-107358,PartyA_35,PartyB_112,2024-06-24,2026-05-30,New York,242766.18,GBP,N, user7358@bad email .com ,Signed,2024-11-08,MediumRisk
C-102316,PartyA_152,PartyB_6,2024-07-07,2025-05-28,Scotland,161462.42,usd,y,,Expired,2024-11-22,HighRisk
C-101417,PartyA_10,PartyB_229,2024-01-18,2025-12-24,New York,172440.11,INR, ,contact1417@example.com,Active,2024-06-25,MediumRisk
C-124932,PartyA_76,PartyB_38,2023-01-20,2023-04-10,New York,120532.25, xyz ,Y,,Expired,2023-01-04,HighRisk
C-123588,PartyA_153,PartyB_160,2023-07-02,2023-11-30,Delaware,121472.78,EUR,n, user23588@bad email .com ,Expired,2023-10-03,HighRisk
C-110783,PartyA_258,PartyB_240,2024-03-12,2024-02-10,Delaware,201931.07,ZAR,Y,contact10783@example.com,Signed,2024-08-22,MediumRisk
C-100007,PartyA_34,PartyB_109,2023-11-29,2025-09-25,New York,194223.98,GBP,y,contact7@example.com,Draft,2024-08-15,LowRisk
C-116668,PartyA_115,PartyB_245,2023-01-03,2023-02-20,Delaware,76969.78,NGN,n,,Active,2022-12-31,MediumRisk
C-100994,PartyA_49,PartyB_233,2024-05-24,2024-05-03,England & Wales,201376.88,ZAR, ,contact994@example.com,Signed,2024-10-01,MediumRisk
C-116839,PartyA_269,PartyB_277,2023-07-01,2023-03-07,New York,224038.5,GBP,n, user16839@bad email .com ,Signed,2024-06-13,MediumRisk
C-104292,PartyA_211,PartyB_54,2024-01-04,2025-04-18,New York,118629.54,NGN, ,,Signed,2024-11-18,HighRisk
C-121571,PartyA_122,PartyB_188,2023-03-26,2023-03-11,Nigeria,85458.8,INR,y,contact21571@example.com,Active,2024-01-07,MediumRisk
C-114338,PartyA_85,PartyB_97,2024-01-04,2025-09-15,Nigeria,66966.64,ZAR,n,,Draft,2024-01-11,MediumRisk
C-118245,PartyA_168,PartyB_173,2023-01-17,2023-10-18,Delaware,246215.27,GBP, ,contact18245@example.com,Signed,2023-08-02,MediumRisk
C-102409,PartyA_164,PartyB_267,2024-06-09,2025-04-20,England & Wales,184715.71,USD,N,,Expired,2024-11-28,HighRisk
C-100296,PartyA_138,PartyB_61,2023-12-22,2025-02-09,Delaware,129788.49,ZAR,N,,Expired,2024-12-20,HighRisk
C-101864,PartyA_129,PartyB_154,2024-03-21,2023-12-31,Nigeria,186587.65,NGN, , user1864@bad email .com ,Expired,2024-11-23,HighRisk
C-101912,PartyA_67,PartyB_87,2023-12-19,2023-08-29,New York,76272.92,usd,N,,Expired,2024-06-03,HighRisk
C-116188,PartyA_18,PartyB_109,2023-04-27,2024-10-25,England & Wales,94582.06,USD,y,,Draft,2023-04-03,MediumRisk
C-107548,PartyA_282,PartyB_269,2023-09-20,2023-07-29,Delaware,171838.9,GBP,n, user7548@bad email .com ,Draft,2024-05-23,MediumRisk
C-107942,PartyA_58,PartyB_135,2024-03-25,2024-11-11,New York,220296.63,ZAR, , user7942@bad email .com ,Signed,2024-06-16,HighRisk
C-116872,PartyA_27,PartyB_125,2024-01-09,2024-01-10,Nigeria,148771.06,USD,y, user16872@bad email .com ,Draft,2024-08-25,MediumRisk
C-101145,PartyA_15,PartyB_21,2023-04-19,2023-08-14,Nigeria,166941.97,EUR,N,contact1145@example.com,Expired,2023-12-21,MediumRisk
C-117191,PartyA_206,PartyB_290,2024-05-22,2025-02-06,Delaware,193813.37, xyz ,N, user17191@bad email .com ,Signed,2024-06-11,MediumRisk
C-105789,PartyA_42,PartyB_24,2023-06-30,2024-07-28,England & Wales,234919.66,usd,n, user5789@bad email .com ,Signed,2024-02-15,MediumRisk
C-118107,PartyA_150,PartyB_155,2024-06-12,2024-03-22,Delaware,182843.74,usd, ,,Expired,2024-07-22,HighRisk
C-124875,PartyA_267,PartyB_74,2023-10-20,2024-11-19,England & Wales,162918.94,ZAR,Y,contact24875@example.com,Active,2023-11-24,MediumRisk
C-113021,PartyA_261,PartyB_99,2023-04-05,2024-12-04,Scotland,81514.41,ZAR,y, user13021@bad email .com ,Active,2023-08-26,MediumRisk
C-119365,PartyA_36,PartyB_85,2024-01-17,2025-02-08,Delaware,169928.28,NGN,Y,,Signed,2023-12-22,MediumRisk
C-121294,PartyA_291,PartyB_181,2023-11-10,2025-07-19,New York,36484.99,NGN,y,contact21294@example.com,Active,2024-09-12,MediumRisk
C-116479,PartyA_272,PartyB_295,2023-03-15,2025-02-28,Nigeria,160791.3,GBP,N,contact16479@example.com,Expired,2023-07-13,MediumRisk
C-115769,PartyA_163,PartyB_266,2024-02-11,2023-11-13,New York,4362.81, xyz ,N,contact15769@example.com,Draft,2024-01-20,MediumRisk
C-116248,PartyA_74,PartyB_38,2023-09-23,2024-01-09,Delaware,221465.04, xyz , ,contact16248@example.com,Signed,2023-10-17,MediumRisk
C-103612,PartyA_166,PartyB_292,2024-05-04,2024-04-01,Scotland,217981.34,ZAR,y,contact3612@example.com,Expired,2024-11-01,HighRisk
C-119897,PartyA_271,PartyB_137,2023-11-19,2024-02-10,Nigeria,29219.42,NGN,y, user19897@bad email .com ,Signed,2024-06-19,MediumRisk
C-123112,PartyA_199,PartyB_157,2023-04-29,2023-10-18,Delaware,89567.31,NGN,n,,Expired,2024-03-01,HighRisk
C-120972,PartyA_186,PartyB_283,2024-08-16,2024-05-18,Scotland,134551.77,INR,n,,Expired,2024-08-06,HighRisk
C-115215,PartyA_119,PartyB_211,2024-07-11,2025-06-27,England & Wales,214120.95,GBP,n, user15215@bad email .com ,Active,2025-07-04,MediumRisk
C-112420,PartyA_75,PartyB_253,2024-02-28,2024-11-03,Nigeria,195043.4,INR,Y, user12420@bad email .com ,Signed,2024-06-03,MediumRisk
C-110027,PartyA_56,PartyB_220,2024-07-07,2024-09-18,Delaware,194472.9,GBP,n,contact10027@example.com,Active,2025-02-20,LowRisk
C-118033,PartyA_164,PartyB_299,2024-04-13,2025-04-20,New York,43149.79,EUR,y,contact18033@example.com,Active,2024-12-30,LowRisk
C-109855,PartyA_275,PartyB_119,2024-03-26,2024-01-05,England & Wales,38384.45,usd,N,,Expired,2024-08-29,HighRisk
C-124767,PartyA_37,PartyB_215,2024-01-18,2024-11-26,Scotland,63246.85,NGN,Y,,Signed,2024-08-28,MediumRisk
C-116794,PartyA_221,PartyB_87,2023-01-29,2023-06-05,New York,92528.48,GBP,N,contact16794@example.com,Active,2023-01-28,LowRisk
C-122442,PartyA_86,PartyB_250,2023-04-14,2023-04-07,Delaware,241103.73,EUR,Y,,Active,2023-07-25,MediumRisk
C-113847,PartyA_23,PartyB_171,2024-01-21,2024-11-02,Nigeria,64636.15,usd,N, user13847@bad email .com ,Signed,2023-12-25,MediumRisk
C-114044,PartyA_265,PartyB_219,2024-04-01,2024-06-30,Delaware,211738.28,usd, ,contact14044@example.com,Expired,2024-08-21,HighRisk
C-113795,PartyA_127,PartyB_52,2024-07-15,2026-05-11,England & Wales,9168.6,GBP,Y,contact13795@example.com,Draft,2024-11-14,LowRisk
C-120071,PartyA_260,PartyB_105,2023-11-14,2023-11-15,Scotland,246389.77,usd, ,,Signed,2024-04-16,HighRisk
C-108381,PartyA_277,PartyB_155,2023-09-20,2024-12-01,New York,150450.99,NGN,Y,contact8381@example.com,Draft,2024-08-04,MediumRisk
C-114653,PartyA_148,PartyB_2,2023-03-24,2023-01-04,Scotland,236443.86,INR,N,contact14653@example.com,Active,2024-01-08,MediumRisk
C-100477,PartyA_252,PartyB_245,2024-06-19,2026-06-03,New York,189815.07,INR,y,contact477@example.com,Active,2024-10-20,MediumRisk
C-118531,PartyA_25,PartyB_244,2023-01-23,2025-01-05,Delaware,125805.71,INR,N,,Active,2023-02-14,MediumRisk
C-123617,PartyA_42,PartyB_156,2024-02-04,2024-06-05,Delaware,111339.45,INR,n,,Draft,2024-09-27,MediumRisk
C-104190,PartyA_169,PartyB_291,2024-01-14,2025-07-12,Delaware,127538.05,ZAR,N,contact4190@example.com,Active,2024-02-22,MediumRisk
C-114734,PartyA_2,PartyB_82,2024-03-23,2024-03-10,Nigeria,78311.6,ZAR,y,contact14734@example.com,Draft,2025-03-05,MediumRisk
C-122875,PartyA_83,PartyB_229,2023-06-02,2025-02-24,England & Wales,183425.14,NGN,Y,contact22875@example.com,Active,2024-05-29,MediumRisk
C-104350,PartyA_262,PartyB_163,2024-04-04,2024-10-02,Nigeria,102164.32,USD,Y, user4350@bad email .com ,Signed,2024-10-09,MediumRisk
